portfolio_id,ticker,asset_class,quantity
P01643,UNH,Equity,52.0
P01643,INTC,Equity,56.0
P01643,META,Equity,55.0
P01643,AAPL,Equity,38.0
P01644,MSFT,Equity,56.0
P01644,JPM,Equity,10.0
P01644,ORCL,Equity,69.0
P01644,TLT,Bonds,157.0
P01644,META,Equity,23.0
P01644,HYG,Bonds,155.0
P01644,CASH,Cash,746.53
P01645,MSFT,Equity,21.0
P01645,GOOGL,Equity,9.0
P01645,V,Equity,63.0
P01645,TLT,Bonds,153.0
P01645,NVDA,Equity,66.0
P01645,HYG,Bonds,10.0
P01645,PEP,Equity,42.0
P01645,CASH,Cash,14244.31
P01645,CRM,Equity,16.0
P01646,MSFT,Equity,53.0
P01646,NVDA,Equity,11.0
P01646,TMO,Equity,18.0
P01646,META,Equity,40.0
P01646,PEP,Equity,54.0
P01646,IEF,Bonds,37.0
P01646,ADBE,Equity,18.0
P01646,AMZN,Equity,20.0
P01646,BND,Bonds,55.0
P01647,GOOGL,Equity,21.0
P01647,TLT,Bonds,85.0
P01647,META,Equity,54.0
P01647,TMO,Equity,37.0
P01647,CASH,Cash,15631.49
P01647,IEF,Bonds,146.0
P01647,AMZN,Equity,14.0
P01648,LQD,Bonds,19.0
P01648,V,Equity,70.0
P01648,UNH,Equity,10.0
P01648,HYG,Bonds,38.0
P01648,TMO,Equity,6.0
P01648,META,Equity,52.0
P01648,CASH,Cash,11856.23
P01649,LQD,Bonds,197.0
P01649,JPM,Equity,71.0
P01649,ORCL,Equity,35.0
P01649,AGG,Bonds,80.0
P01649,META,Equity,27.0
P01649,TMO,Equity,16.0
P01649,COST,Equity,15.0
P01649,CRM,Equity,14.0
P01649,AMZN,Equity,13.0
P01649,BND,Bonds,55.0
P01650,HD,Equity,28.0
P01650,LQD,Bonds,192.0
P01650,JPM,Equity,48.0
P01650,ORCL,Equity,79.0
P01650,AAPL,Equity,32.0
P01650,CASH,Cash,9423.72
P01650,AMZN,Equity,29.0
P01650,BND,Bonds,44.0
P01650,KO,Equity,15.0
P01651,MSFT,Equity,75.0
P01651,ORCL,Equity,79.0
P01651,V,Equity,8.0
P01651,GOOGL,Equity,16.0
P01651,HYG,Bonds,90.0
P01651,NVDA,Equity,18.0
P01652,MSFT,Equity,32.0
P01652,GOOGL,Equity,14.0
P01652,TLT,Bonds,96.0
P01652,UNH,Equity,25.0
P01652,NVDA,Equity,31.0
P01652,INTC,Equity,12.0
P01652,META,Equity,37.0
P01652,HYG,Bonds,196.0
P01652,CASH,Cash,6912.24
P01652,IEF,Bonds,176.0
P01652,CSCO,Equity,68.0
P01652,NFLX,Equity,76.0
P01653,LQD,Bonds,160.0
P01653,ORCL,Equity,54.0
P01653,UNH,Equity,69.0
P01653,COST,Equity,10.0
P01653,CASH,Cash,9525.2
P01653,AMZN,Equity,79.0
P01654,MSFT,Equity,62.0
P01654,V,Equity,77.0
P01654,TLT,Bonds,158.0
P01654,NVDA,Equity,70.0
P01654,META,Equity,57.0
P01654,TMO,Equity,62.0
P01654,HYG,Bonds,109.0
P01654,CASH,Cash,18522.64
P01654,ADBE,Equity,66.0
P01655,ORCL,Equity,68.0
P01655,CSCO,Equity,55.0
P01655,CASH,Cash,6439.31
P01655,CRM,Equity,7.0
P01655,AMZN,Equity,75.0
P01655,BND,Bonds,121.0
P01656,UNH,Equity,27.0
P01656,HYG,Bonds,38.0
P01656,META,Equity,67.0
P01656,COST,Equity,67.0
P01656,AAPL,Equity,66.0
P01656,CRM,Equity,53.0
P01657,INTC,Equity,32.0
P01657,CSCO,Equity,27.0
P01657,COST,Equity,5.0
P01657,AAPL,Equity,67.0
P01657,IEF,Bonds,26.0
P01658,JPM,Equity,52.0
P01658,INTC,Equity,42.0
P01658,CSCO,Equity,44.0
P01658,IEF,Bonds,186.0
P01658,CRM,Equity,7.0
P01658,AMZN,Equity,63.0
P01658,BND,Bonds,19.0
P01659,JPM,Equity,7.0
P01659,AGG,Bonds,91.0
P01659,NVDA,Equity,9.0
P01659,CSCO,Equity,64.0
P01659,PEP,Equity,44.0
P01659,COST,Equity,7.0
P01659,AAPL,Equity,8.0
P01659,HYG,Bonds,126.0
P01659,IEF,Bonds,163.0
P01659,CASH,Cash,9037.09
P01660,HD,Equity,46.0
P01660,LQD,Bonds,161.0
P01660,ORCL,Equity,50.0
P01660,NVDA,Equity,21.0
P01660,META,Equity,50.0
P01660,CASH,Cash,12751.45
P01660,ADBE,Equity,60.0
P01660,AMZN,Equity,51.0
P01660,BND,Bonds,194.0
P01661,MSFT,Equity,19.0
P01661,LQD,Bonds,190.0
P01661,CSCO,Equity,45.0
P01661,COST,Equity,55.0
P01661,CASH,Cash,2439.5
P01661,CRM,Equity,33.0
P01661,ADBE,Equity,62.0
P01661,BND,Bonds,144.0
P01661,KO,Equity,8.0
P01662,MSFT,Equity,45.0
P01662,TLT,Bonds,26.0
P01662,UNH,Equity,79.0
P01662,AAPL,Equity,72.0
P01662,CASH,Cash,911.07
P01663,LQD,Bonds,173.0
P01663,TLT,Bonds,184.0
P01663,UNH,Equity,31.0
P01663,PEP,Equity,58.0
P01663,INTC,Equity,38.0
P01663,COST,Equity,54.0
P01663,CASH,Cash,7136.19
P01663,ADBE,Equity,29.0
P01663,AMZN,Equity,36.0
P01663,BND,Bonds,37.0
P01663,NFLX,Equity,67.0
P01664,TLT,Bonds,76.0
P01664,UNH,Equity,35.0
P01664,NVDA,Equity,72.0
P01664,CASH,Cash,10184.16
P01664,COST,Equity,45.0
P01664,NFLX,Equity,76.0
P01665,MSFT,Equity,71.0
P01665,HD,Equity,17.0
P01665,UNH,Equity,40.0
P01665,PEP,Equity,77.0
P01665,META,Equity,32.0
P01665,HYG,Bonds,80.0
P01665,CASH,Cash,4303.09
P01665,IEF,Bonds,31.0
P01665,BND,Bonds,150.0
P01665,KO,Equity,62.0
P01666,ORCL,Equity,77.0
P01666,V,Equity,63.0
P01666,TMO,Equity,23.0
P01666,CASH,Cash,1282.27
P01666,BND,Bonds,197.0
P01667,LQD,Bonds,74.0
P01667,AGG,Bonds,69.0
P01667,NVDA,Equity,72.0
P01667,META,Equity,48.0
P01667,CSCO,Equity,21.0
P01667,AAPL,Equity,71.0
P01667,IEF,Bonds,198.0
P01667,AMZN,Equity,11.0
P01667,NFLX,Equity,69.0
P01667,KO,Equity,34.0
P01668,ORCL,Equity,44.0
P01668,GOOGL,Equity,73.0
P01668,AGG,Bonds,194.0
P01668,UNH,Equity,24.0
P01668,HYG,Bonds,50.0
P01668,META,Equity,11.0
P01668,AAPL,Equity,47.0
P01668,ADBE,Equity,6.0
P01668,NFLX,Equity,35.0
P01669,ORCL,Equity,10.0
P01669,JPM,Equity,35.0
P01669,V,Equity,7.0
P01669,AGG,Bonds,168.0
P01669,UNH,Equity,20.0
P01669,NVDA,Equity,29.0
P01669,COST,Equity,70.0
P01669,IEF,Bonds,151.0
P01669,AMZN,Equity,21.0
P01669,BND,Bonds,23.0
P01669,NFLX,Equity,58.0
P01669,KO,Equity,34.0
P01670,HD,Equity,62.0
P01670,LQD,Bonds,94.0
P01670,AGG,Bonds,75.0
P01670,META,Equity,38.0
P01670,CSCO,Equity,61.0
P01670,CASH,Cash,18093.3
P01670,NFLX,Equity,8.0
P01671,LQD,Bonds,109.0
P01671,JPM,Equity,7.0
P01671,V,Equity,40.0
P01671,PEP,Equity,71.0
P01671,NVDA,Equity,32.0
P01671,TMO,Equity,74.0
P01671,AAPL,Equity,52.0
P01671,HYG,Bonds,187.0
P01671,CASH,Cash,15264.75
P01671,ADBE,Equity,12.0
P01671,BND,Bonds,53.0
P01672,UNH,Equity,34.0
P01672,CASH,Cash,3817.08
P01672,CRM,Equity,42.0
P01672,IEF,Bonds,99.0
P01672,AMZN,Equity,76.0
P01672,KO,Equity,37.0
P01673,HD,Equity,63.0
P01673,ORCL,Equity,75.0
P01673,V,Equity,70.0
P01673,TLT,Bonds,49.0
P01673,META,Equity,42.0
P01673,PEP,Equity,31.0
P01673,COST,Equity,34.0
P01673,IEF,Bonds,78.0
P01673,KO,Equity,66.0
P01674,AGG,Bonds,95.0
P01674,AAPL,Equity,44.0
P01674,CASH,Cash,19657.72
P01674,ADBE,Equity,9.0
P01674,AMZN,Equity,41.0
P01674,BND,Bonds,157.0
P01674,KO,Equity,16.0
P01675,ORCL,Equity,50.0
P01675,V,Equity,22.0
P01675,TLT,Bonds,174.0
P01675,INTC,Equity,29.0
P01675,CSCO,Equity,29.0
P01675,PEP,Equity,49.0
P01675,AAPL,Equity,18.0
P01675,IEF,Bonds,64.0
P01675,NFLX,Equity,36.0
P01676,MSFT,Equity,31.0
P01676,LQD,Bonds,109.0
P01676,UNH,Equity,49.0
P01676,NVDA,Equity,47.0
P01676,COST,Equity,54.0
P01676,CRM,Equity,28.0
P01676,IEF,Bonds,34.0
P01677,MSFT,Equity,62.0
P01677,HD,Equity,68.0
P01677,JPM,Equity,24.0
P01677,V,Equity,35.0
P01677,AGG,Bonds,104.0
P01677,TLT,Bonds,111.0
P01677,UNH,Equity,54.0
P01677,CASH,Cash,1311.26
P01677,NFLX,Equity,59.0
P01678,MSFT,Equity,9.0
P01678,LQD,Bonds,98.0
P01678,V,Equity,67.0
P01678,GOOGL,Equity,38.0
P01678,NVDA,Equity,16.0
P01678,CSCO,Equity,78.0
P01678,IEF,Bonds,178.0
P01678,BND,Bonds,156.0
P01678,NFLX,Equity,35.0
P01678,KO,Equity,18.0
P01679,MSFT,Equity,75.0
P01679,HD,Equity,44.0
P01679,JPM,Equity,68.0
P01679,V,Equity,30.0
P01679,ORCL,Equity,30.0
P01679,GOOGL,Equity,78.0
P01679,TLT,Bonds,109.0
P01679,INTC,Equity,15.0
P01679,HYG,Bonds,51.0
P01679,NVDA,Equity,41.0
P01679,BND,Bonds,18.0
P01679,KO,Equity,39.0
P01680,MSFT,Equity,36.0
P01680,LQD,Bonds,158.0
P01680,TMO,Equity,31.0
P01680,CSCO,Equity,78.0
P01680,HYG,Bonds,44.0
P01680,COST,Equity,49.0
P01680,CRM,Equity,11.0
P01680,AMZN,Equity,60.0
P01680,BND,Bonds,199.0
P01680,NFLX,Equity,66.0
P01681,ORCL,Equity,46.0
P01681,TLT,Bonds,102.0
P01681,TMO,Equity,67.0
P01681,CSCO,Equity,75.0
P01681,HYG,Bonds,197.0
P01681,AAPL,Equity,34.0
P01681,CASH,Cash,19822.89
P01681,IEF,Bonds,39.0
P01681,INTC,Equity,24.0
P01681,ADBE,Equity,11.0
P01681,NFLX,Equity,25.0
P01682,ORCL,Equity,62.0
P01682,GOOGL,Equity,68.0
P01682,TLT,Bonds,157.0
P01682,TMO,Equity,52.0
P01682,CSCO,Equity,43.0
P01682,CASH,Cash,14319.73
P01683,HYG,Bonds,84.0
P01683,COST,Equity,68.0
P01683,CASH,Cash,13705.21
P01683,ADBE,Equity,57.0
P01683,KO,Equity,45.0
P01684,MSFT,Equity,71.0
P01684,HD,Equity,23.0
P01684,LQD,Bonds,82.0
P01684,JPM,Equity,63.0
P01684,GOOGL,Equity,41.0
P01684,AGG,Bonds,178.0
P01684,TLT,Bonds,75.0
P01684,TMO,Equity,32.0
P01684,META,Equity,71.0
P01684,AAPL,Equity,39.0
P01684,CASH,Cash,10564.43
P01684,ADBE,Equity,29.0
P01685,GOOGL,Equity,25.0
P01685,HYG,Bonds,134.0
P01685,INTC,Equity,13.0
P01685,CASH,Cash,17645.82
P01685,AMZN,Equity,63.0
P01685,NFLX,Equity,19.0
P01686,HD,Equity,57.0
P01686,V,Equity,50.0
P01686,AGG,Bonds,45.0
P01686,INTC,Equity,25.0
P01686,NVDA,Equity,35.0
P01686,CASH,Cash,14135.23
P01686,IEF,Bonds,131.0
P01686,ADBE,Equity,44.0
P01686,KO,Equity,62.0
P01687,LQD,Bonds,154.0
P01687,JPM,Equity,51.0
P01687,GOOGL,Equity,64.0
P01687,AGG,Bonds,73.0
P01687,NVDA,Equity,71.0
P01687,META,Equity,51.0
P01687,CASH,Cash,16536.09
P01687,COST,Equity,45.0
P01687,AMZN,Equity,21.0
P01687,BND,Bonds,113.0
P01687,NFLX,Equity,32.0
P01688,MSFT,Equity,57.0
P01688,HD,Equity,40.0
P01688,AGG,Bonds,168.0
P01688,UNH,Equity,55.0
P01688,NVDA,Equity,56.0
P01688,TMO,Equity,21.0
P01688,PEP,Equity,78.0
P01688,HYG,Bonds,169.0
P01688,CASH,Cash,15885.6
P01688,IEF,Bonds,72.0
P01688,COST,Equity,45.0
P01689,MSFT,Equity,15.0
P01689,LQD,Bonds,112.0
P01689,GOOGL,Equity,15.0
P01689,TMO,Equity,46.0
P01689,INTC,Equity,53.0
P01689,CASH,Cash,8108.82
P01689,IEF,Bonds,104.0
P01689,KO,Equity,70.0
P01690,MSFT,Equity,13.0
P01690,LQD,Bonds,160.0
P01690,JPM,Equity,17.0
P01690,TLT,Bonds,16.0
P01690,INTC,Equity,18.0
P01690,AAPL,Equity,62.0
P01690,CASH,Cash,8399.96
P01691,AGG,Bonds,175.0
P01691,NVDA,Equity,44.0
P01691,CSCO,Equity,6.0
P01691,AAPL,Equity,58.0
P01691,COST,Equity,13.0
P01691,IEF,Bonds,159.0
P01691,CASH,Cash,3778.0
P01691,AMZN,Equity,30.0
P01691,BND,Bonds,154.0
P01691,KO,Equity,76.0
P01692,JPM,Equity,32.0
P01692,AGG,Bonds,167.0
P01692,UNH,Equity,19.0
P01692,META,Equity,65.0
P01692,TMO,Equity,54.0
P01692,COST,Equity,19.0
P01692,CASH,Cash,6398.83
P01692,IEF,Bonds,35.0
P01693,LQD,Bonds,82.0
P01693,GOOGL,Equity,20.0
P01693,TLT,Bonds,132.0
P01693,INTC,Equity,79.0
P01693,TMO,Equity,5.0
P01693,CASH,Cash,11047.94
P01693,ADBE,Equity,48.0
P01694,MSFT,Equity,73.0
P01694,HD,Equity,42.0
P01694,ORCL,Equity,45.0
P01694,GOOGL,Equity,40.0
P01694,AGG,Bonds,61.0
P01694,TLT,Bonds,20.0
P01694,UNH,Equity,35.0
P01694,AAPL,Equity,8.0
P01695,HD,Equity,46.0
P01695,JPM,Equity,28.0
P01695,V,Equity,45.0
P01695,AGG,Bonds,35.0
P01695,TLT,Bonds,187.0
P01695,GOOGL,Equity,72.0
P01695,NVDA,Equity,19.0
P01695,HYG,Bonds,75.0
P01695,CSCO,Equity,51.0
P01695,COST,Equity,12.0
P01695,AAPL,Equity,31.0
P01695,ADBE,Equity,23.0
P01696,LQD,Bonds,183.0
P01696,PEP,Equity,68.0
P01696,AAPL,Equity,48.0
P01696,CASH,Cash,10646.75
P01696,CRM,Equity,74.0
P01697,AGG,Bonds,187.0
P01697,INTC,Equity,77.0
P01697,CSCO,Equity,14.0
P01697,CASH,Cash,3630.88
P01697,AMZN,Equity,55.0
P01698,LQD,Bonds,112.0
P01698,UNH,Equity,6.0
P01698,META,Equity,9.0
P01698,HYG,Bonds,178.0
P01698,CSCO,Equity,70.0
P01698,AAPL,Equity,31.0
P01698,CASH,Cash,17875.49
P01698,CRM,Equity,49.0
P01698,KO,Equity,65.0
P01699,HD,Equity,37.0
P01699,LQD,Bonds,31.0
P01699,ORCL,Equity,37.0
P01699,AGG,Bonds,96.0
P01699,TLT,Bonds,114.0
P01699,INTC,Equity,12.0
P01699,PEP,Equity,79.0
P01699,CRM,Equity,23.0
P01699,AMZN,Equity,19.0
P01699,NFLX,Equity,44.0
P01699,KO,Equity,45.0
P01700,LQD,Bonds,93.0
P01700,ORCL,Equity,62.0
P01700,GOOGL,Equity,43.0
P01700,V,Equity,50.0
P01700,AGG,Bonds,147.0
P01700,NVDA,Equity,6.0
P01700,INTC,Equity,47.0
P01700,CSCO,Equity,71.0
P01700,COST,Equity,6.0
P01700,CASH,Cash,8401.05
P01700,IEF,Bonds,185.0
P01701,JPM,Equity,31.0
P01701,V,Equity,39.0
P01701,AGG,Bonds,196.0
P01701,GOOGL,Equity,19.0
P01701,TLT,Bonds,22.0
P01701,META,Equity,69.0
P01701,TMO,Equity,70.0
P01701,KO,Equity,40.0
P01702,ORCL,Equity,43.0
P01702,TLT,Bonds,168.0
P01702,CASH,Cash,14901.91
P01702,AAPL,Equity,24.0
P01702,ADBE,Equity,6.0
P01703,AGG,Bonds,101.0
P01703,TLT,Bonds,173.0
P01703,TMO,Equity,72.0
P01703,CSCO,Equity,76.0
P01703,META,Equity,70.0
P01703,AAPL,Equity,48.0
P01703,PEP,Equity,38.0
P01703,CRM,Equity,63.0
P01703,HYG,Bonds,150.0
P01703,CASH,Cash,10993.8
P01703,NFLX,Equity,11.0
P01704,LQD,Bonds,185.0
P01704,V,Equity,39.0
P01704,TLT,Bonds,79.0
P01704,PEP,Equity,52.0
P01704,CSCO,Equity,55.0
P01704,CASH,Cash,4608.41
P01704,AAPL,Equity,67.0
P01704,NFLX,Equity,26.0
P01705,ORCL,Equity,19.0
P01705,GOOGL,Equity,35.0
P01705,AGG,Bonds,148.0
P01705,NVDA,Equity,77.0
P01705,PEP,Equity,65.0
P01705,INTC,Equity,75.0
P01705,TMO,Equity,15.0
P01705,IEF,Bonds,23.0
P01705,KO,Equity,46.0
P01706,HD,Equity,26.0
P01706,AGG,Bonds,167.0
P01706,UNH,Equity,55.0
P01706,NVDA,Equity,77.0
P01706,TMO,Equity,24.0
P01706,HYG,Bonds,102.0
P01706,CASH,Cash,10274.19
P01706,AMZN,Equity,22.0
P01706,BND,Bonds,122.0
P01706,KO,Equity,38.0
P01707,ORCL,Equity,38.0
P01707,JPM,Equity,32.0
P01707,GOOGL,Equity,6.0
P01707,TMO,Equity,44.0
P01707,AAPL,Equity,30.0
P01707,BND,Bonds,10.0
P01708,GOOGL,Equity,28.0
P01708,AGG,Bonds,62.0
P01708,TLT,Bonds,84.0
P01708,UNH,Equity,14.0
P01708,INTC,Equity,43.0
P01708,COST,Equity,56.0
P01708,NFLX,Equity,52.0
P01709,HD,Equity,65.0
P01709,V,Equity,38.0
P01709,TLT,Bonds,108.0
P01709,UNH,Equity,65.0
P01709,INTC,Equity,37.0
P01709,HYG,Bonds,143.0
P01709,COST,Equity,37.0
P01709,CASH,Cash,8645.86
P01709,IEF,Bonds,154.0
P01709,ADBE,Equity,18.0
P01709,NFLX,Equity,30.0
P01710,ORCL,Equity,21.0
P01710,GOOGL,Equity,31.0
P01710,TMO,Equity,22.0
P01710,HYG,Bonds,120.0
P01710,CASH,Cash,16064.33
P01710,IEF,Bonds,159.0
P01710,NFLX,Equity,32.0
P01710,KO,Equity,79.0
P01711,JPM,Equity,49.0
P01711,UNH,Equity,34.0
P01711,HYG,Bonds,168.0
P01711,CSCO,Equity,59.0
P01711,COST,Equity,61.0
P01711,AAPL,Equity,19.0
P01711,IEF,Bonds,98.0
P01711,CASH,Cash,17305.65
P01711,ADBE,Equity,42.0
P01711,AMZN,Equity,56.0
P01711,BND,Bonds,121.0
P01712,CSCO,Equity,68.0
P01712,COST,Equity,26.0
P01712,CASH,Cash,11721.77
P01712,IEF,Bonds,33.0
P01712,CRM,Equity,56.0
P01712,AMZN,Equity,59.0
P01713,JPM,Equity,8.0
P01713,AGG,Bonds,138.0
P01713,TLT,Bonds,88.0
P01713,UNH,Equity,14.0
P01713,TMO,Equity,36.0
P01713,NVDA,Equity,19.0
P01713,HYG,Bonds,88.0
P01713,AAPL,Equity,33.0
P01713,CRM,Equity,60.0
P01713,ADBE,Equity,63.0
P01713,NFLX,Equity,50.0
P01714,MSFT,Equity,6.0
P01714,HD,Equity,74.0
P01714,LQD,Bonds,140.0
P01714,META,Equity,7.0
P01714,HYG,Bonds,165.0
P01714,NVDA,Equity,20.0
P01714,CASH,Cash,11794.81
P01714,CRM,Equity,39.0
P01714,ADBE,Equity,36.0
P01714,AMZN,Equity,71.0
P01714,BND,Bonds,93.0
P01714,KO,Equity,10.0
P01715,ORCL,Equity,75.0
P01715,CSCO,Equity,74.0
P01715,CASH,Cash,13846.44
P01715,IEF,Bonds,98.0
P01715,ADBE,Equity,11.0
P01715,AMZN,Equity,64.0
P01715,BND,Bonds,24.0
P01716,LQD,Bonds,23.0
P01716,UNH,Equity,45.0
P01716,CSCO,Equity,17.0
P01716,AAPL,Equity,5.0
P01716,CASH,Cash,8750.71
P01716,AMZN,Equity,15.0
P01716,BND,Bonds,40.0
P01717,JPM,Equity,10.0
P01717,V,Equity,20.0
P01717,TLT,Bonds,145.0
P01717,INTC,Equity,65.0
P01717,CSCO,Equity,38.0
P01717,CASH,Cash,10377.8
P01717,COST,Equity,7.0
P01717,CRM,Equity,10.0
P01717,IEF,Bonds,58.0
P01718,LQD,Bonds,113.0
P01718,JPM,Equity,60.0
P01718,GOOGL,Equity,50.0
P01718,V,Equity,34.0
P01718,META,Equity,13.0
P01718,PEP,Equity,63.0
P01718,AAPL,Equity,32.0
P01718,IEF,Bonds,149.0
P01718,BND,Bonds,107.0
P01718,KO,Equity,60.0
P01719,GOOGL,Equity,73.0
P01719,V,Equity,74.0
P01719,META,Equity,45.0
P01719,CSCO,Equity,43.0
P01719,TMO,Equity,24.0
P01719,IEF,Bonds,187.0
P01719,AMZN,Equity,39.0
P01719,BND,Bonds,34.0
P01720,LQD,Bonds,92.0
P01720,NVDA,Equity,14.0
P01720,HYG,Bonds,105.0
P01720,PEP,Equity,47.0
P01720,COST,Equity,30.0
P01720,CRM,Equity,10.0
P01720,ADBE,Equity,75.0
P01720,KO,Equity,63.0
P01721,HD,Equity,67.0
P01721,ORCL,Equity,32.0
P01721,AGG,Bonds,154.0
P01721,CASH,Cash,9964.77
P01721,CRM,Equity,20.0
P01721,AMZN,Equity,14.0
P01722,MSFT,Equity,30.0
P01722,AGG,Bonds,36.0
P01722,NVDA,Equity,79.0
P01722,META,Equity,8.0
P01722,INTC,Equity,38.0
P01722,COST,Equity,38.0
P01722,CASH,Cash,6362.32
P01722,BND,Bonds,118.0
P01722,NFLX,Equity,16.0
P01723,MSFT,Equity,63.0
P01723,GOOGL,Equity,29.0
P01723,AGG,Bonds,122.0
P01723,UNH,Equity,58.0
P01723,TMO,Equity,71.0
P01724,LQD,Bonds,168.0
P01724,GOOGL,Equity,50.0
P01724,UNH,Equity,34.0
P01724,NVDA,Equity,42.0
P01724,CASH,Cash,15490.33
P01724,IEF,Bonds,176.0
P01724,ADBE,Equity,12.0
P01724,KO,Equity,33.0
P01725,ORCL,Equity,63.0
P01725,GOOGL,Equity,37.0
P01725,TLT,Bonds,73.0
P01725,META,Equity,35.0
P01725,TMO,Equity,50.0
P01725,INTC,Equity,79.0
P01725,AAPL,Equity,41.0
P01725,IEF,Bonds,49.0
P01725,ADBE,Equity,17.0
P01725,AMZN,Equity,8.0
P01725,BND,Bonds,116.0
P01725,NFLX,Equity,45.0
P01726,ORCL,Equity,20.0
P01726,HYG,Bonds,142.0
P01726,TMO,Equity,60.0
P01726,META,Equity,24.0
P01726,COST,Equity,30.0
P01726,CASH,Cash,19814.2
P01726,CSCO,Equity,33.0
P01726,BND,Bonds,154.0
P01727,LQD,Bonds,96.0
P01727,ORCL,Equity,64.0
P01727,GOOGL,Equity,62.0
P01727,V,Equity,55.0
P01727,TLT,Bonds,172.0
P01727,UNH,Equity,75.0
P01727,TMO,Equity,48.0
P01727,INTC,Equity,22.0
P01727,CSCO,Equity,34.0
P01727,AGG,Bonds,154.0
P01727,CASH,Cash,13192.23
P01727,AAPL,Equity,18.0
P01728,LQD,Bonds,19.0
P01728,TMO,Equity,56.0
P01728,AAPL,Equity,23.0
P01728,COST,Equity,42.0
P01728,CRM,Equity,61.0
P01728,IEF,Bonds,116.0
P01728,ADBE,Equity,11.0
P01728,CASH,Cash,4118.81
P01728,BND,Bonds,51.0
P01728,KO,Equity,24.0
P01729,LQD,Bonds,117.0
P01729,V,Equity,42.0
P01729,CASH,Cash,4461.62
P01729,ADBE,Equity,10.0
P01729,KO,Equity,17.0
P01730,LQD,Bonds,197.0
P01730,TLT,Bonds,99.0
P01730,PEP,Equity,70.0
P01730,CSCO,Equity,68.0
P01730,AAPL,Equity,43.0
P01730,AMZN,Equity,58.0
P01730,KO,Equity,19.0
P01731,AGG,Bonds,140.0
P01731,PEP,Equity,25.0
P01731,META,Equity,67.0
P01731,COST,Equity,11.0
P01731,CASH,Cash,15576.2
P01731,AMZN,Equity,12.0
P01731,BND,Bonds,177.0
P01732,ORCL,Equity,27.0
P01732,GOOGL,Equity,54.0
P01732,UNH,Equity,41.0
P01732,HYG,Bonds,79.0
P01732,CRM,Equity,53.0
P01733,MSFT,Equity,76.0
P01733,LQD,Bonds,17.0
P01733,ORCL,Equity,73.0
P01733,NVDA,Equity,50.0
P01733,META,Equity,65.0
P01733,CSCO,Equity,33.0
P01733,HYG,Bonds,99.0
P01733,CASH,Cash,17442.59
P01733,AMZN,Equity,36.0
P01733,BND,Bonds,111.0
P01733,NFLX,Equity,6.0
P01734,HD,Equity,16.0
P01734,ORCL,Equity,53.0
P01734,TLT,Bonds,146.0
P01734,META,Equity,48.0
P01734,CSCO,Equity,15.0
P01734,AAPL,Equity,38.0
P01734,CASH,Cash,7424.35
P01734,IEF,Bonds,104.0
P01734,COST,Equity,70.0
P01735,ORCL,Equity,63.0
P01735,V,Equity,11.0
P01735,HYG,Bonds,179.0
P01735,TMO,Equity,40.0
P01735,CSCO,Equity,60.0
P01736,HD,Equity,15.0
P01736,NVDA,Equity,55.0
P01736,CSCO,Equity,22.0
P01736,HYG,Bonds,93.0
P01736,COST,Equity,6.0
P01736,CASH,Cash,3456.41
P01736,IEF,Bonds,27.0
P01736,PEP,Equity,22.0
P01736,AMZN,Equity,12.0
P01737,MSFT,Equity,56.0
P01737,LQD,Bonds,15.0
P01737,TLT,Bonds,127.0
P01737,INTC,Equity,15.0
P01737,META,Equity,75.0
P01737,CASH,Cash,18695.33
P01737,CRM,Equity,21.0
P01737,ADBE,Equity,51.0
P01737,AMZN,Equity,7.0
P01737,BND,Bonds,187.0
P01737,NFLX,Equity,44.0
P01737,KO,Equity,8.0
P01738,MSFT,Equity,30.0
P01738,LQD,Bonds,24.0
P01738,UNH,Equity,34.0
P01738,META,Equity,55.0
P01738,CSCO,Equity,40.0
P01738,AAPL,Equity,33.0
P01738,CASH,Cash,2823.56
P01738,CRM,Equity,23.0
P01738,IEF,Bonds,29.0
P01738,ADBE,Equity,65.0
P01738,BND,Bonds,35.0
P01738,KO,Equity,49.0
P01739,ORCL,Equity,30.0
P01739,JPM,Equity,21.0
P01739,AGG,Bonds,131.0
P01739,TLT,Bonds,96.0
P01739,NVDA,Equity,35.0
P01739,TMO,Equity,49.0
P01739,INTC,Equity,41.0
P01739,PEP,Equity,27.0
P01739,HYG,Bonds,116.0
P01739,CASH,Cash,13555.22
P01739,ADBE,Equity,7.0
P01739,NFLX,Equity,39.0
P01740,MSFT,Equity,9.0
P01740,ORCL,Equity,18.0
P01740,JPM,Equity,47.0
P01740,AGG,Bonds,174.0
P01740,TLT,Bonds,177.0
P01740,UNH,Equity,10.0
P01740,INTC,Equity,36.0
P01740,HYG,Bonds,120.0
P01740,PEP,Equity,16.0
P01740,COST,Equity,62.0
P01740,AAPL,Equity,60.0
P01740,NFLX,Equity,72.0
P01741,MSFT,Equity,5.0
P01741,ORCL,Equity,21.0
P01741,AGG,Bonds,167.0
P01741,TLT,Bonds,137.0
P01741,INTC,Equity,72.0
P01741,CSCO,Equity,9.0
P01741,AAPL,Equity,49.0
P01741,COST,Equity,47.0
P01741,CRM,Equity,7.0
P01741,IEF,Bonds,107.0
P01741,CASH,Cash,12385.65
P01742,LQD,Bonds,46.0
P01742,ORCL,Equity,25.0
P01742,TLT,Bonds,131.0
P01742,UNH,Equity,40.0
P01742,PEP,Equity,69.0
P01742,COST,Equity,30.0
P01742,KO,Equity,24.0
P01743,HD,Equity,78.0
